1.0372538765419149e-23, 0.1626789861010396
1.0676174730242445e-23, 0.16267591602168652
1.4663996334695445e-23, 0.16491031977486548
1.518060468641546e-23, 0.1649066356796418
1.5624987460469706e-23, 0.16490356560028874
2.1215052230834272e-23, 0.164871022759146
2.196245238795884e-23, 0.16486733866392222
2.7033432902768784e-23, 0.167113408718643
2.7824784245728684e-23, 0.16711033863928992
3.327526824414057e-23, 0.16709130414730078
3.424933721670018e-23, 0.1670882340679477
3.9110463336248526e-23, 0.1693422863289863
4.0023719493421405e-23, 0.1693398302655038
4.492001284016695e-23, 0.16932754994809152
4.6234959137024843e-23, 0.16932447986873844
5.129566461778216e-23, 0.1715816022091302
5.790408563565856e-23, 0.17156870787584733
6.313948384052075e-23, 0.17382767226385099
7.005049528917222e-23, 0.17381661997817988
7.50731546345818e-23, 0.17607742641379542
8.138987164366102e-23, 0.1760688301916068
8.773036580443999e-23, 0.17832902261135164
9.347969232326358e-23, 0.1783222684367749
9.960579551589852e-23, 0.18058368888826104
1.06133367085184e-22, 0.1805769347136843
1.1179104966155556e-22, 0.18283958319691163
1.1775032798499588e-22, 0.18283405705407607
1.2260409458108815e-22, 0.1850979335690448
1.2988714990956718e-22, 0.18509179341033855
1.4163089724632594e-22, 0.1873507577983422
1.4746904079796332e-22, 0.18961463431331083
1.544364555598119e-22, 0.18960972218634597
1.6550963503680588e-22, 0.19187052862196152
1.7134049163268775e-22, 0.19413501915280074
1.7737676762082685e-22, 0.19413133505757707
1.8362569986702572e-22, 0.19639582558841628
1.9009478018978137e-22, 0.1963921414931925
2.01386987081467e-22, 0.19865417596054935
2.133499853350038e-22, 0.2009162104279062
2.286472975561708e-22, 0.20431110417655318
2.5076332121539415e-22, 0.2077035418617177
2.626110423134087e-22, 0.20996680436081572
2.750185282707199e-22, 0.21223006685991386
2.9473750920693414e-22, 0.21675904792159228
3.1587035200768697e-22, 0.22128802898327082
3.307941607033943e-22, 0.22355129148236874
3.4244794335712394e-22, 0.22581578201320807
3.6070291646930776e-22, 0.22921251780946694
3.734103759424779e-22, 0.23147700834030616
4.363667550146706e-22, 0.24280130304211434
4.465562181866193e-22, 0.24620110891772629
4.841298258584947e-22, 0.2518629492606951
5.011855796684912e-22, 0.2563956144175973
5.248649077994172e-22, 0.2609270515427583
5.465002764691499e-22, 0.26432501537075836
5.624980126526165e-22, 0.2665901199174683
6.06318150129777e-22, 0.2756548362154021
6.423352884573743e-22, 0.2824532199348848
7.377491071156725e-22, 0.30058388056249363
7.770765154858598e-22, 0.30738287829784694
8.137907597488213e-22, 0.31418249004907084
8.522396282153692e-22, 0.3221161891133264
9.239477718462503e-22, 0.33533861154317157
1.0797238560550732e-21, 0.36518633235782727
1.1049361490189992e-21, 0.37142135651601793
1.1841606834357931e-21, 0.3867241670514956
1.2764100474797704e-21, 0.4029714363319622
1.3213776044606315e-21, 0.40939424701058347
1.3679293554744407e-21, 0.41619508679354866
1.4161211112190221e-21, 0.42299592657651375
1.4660106485869388e-21, 0.43206494098554193
1.5985600090278396e-21, 0.4502011277559864
1.723092216760889e-21, 0.47967941568848693
1.743093820584552e-21, 0.4887508861609975
1.7633276024377208e-21, 0.49555418200744517
1.8045025119803043e-21, 0.5091607737003405
1.8254491241188488e-21, 0.5182322441728511
1.8680746138215413e-21, 0.5318388358657463
1.889759169050361e-21, 0.540910306338257
1.911695437959134e-21, 0.5477136021847047
1.9338863424328604e-21, 0.5545168980311523
1.956334838273697e-21, 0.565856543129726
2.002016599217945e-21, 0.5817313094486842
2.025255949077716e-21, 0.5930709545472577
2.0725470652540702e-21, 0.6044093716140901
2.096605130691238e-21, 0.6134808420866007
2.1209424614451177e-21, 0.6248204871851744
2.1455622992193007e-21, 0.6338919576576849
2.1704679233469776e-21, 0.6429634281301955
2.195662651227743e-21, 0.6520348986027061
2.221149838769468e-21, 0.6611063690752168
2.2469328808353037e-21, 0.6679096649216645
2.273015211695892e-21, 0.676981135394175
2.2994003054867124e-21, 0.6860526058666856
2.339553325697669e-21, 0.7041961608275775
2.3804075135253357e-21, 0.7155351919102804
2.4219751130306417e-21, 0.7336787468711723
2.464268582085117e-21, 0.7495541272060012
2.492873739379961e-21, 0.7631619469306378
2.492873739379961e-21, 0.7563574230524488
2.5218109445001973e-21, 0.7835742905334632
2.5218109445001973e-21, 0.7733675047161799
2.5510840518472255e-21, 0.8039866341362887
2.5510840518472255e-21, 0.7926457610059738
2.580696960564226e-21, 0.8243989777391141
2.580696960564226e-21, 0.8130581046087992
2.610653615055516e-21, 0.8448113213419395
2.610653615055516e-21, 0.8334704482116246
2.6409580055119657e-21, 0.8527487045014186
2.6716141684423985e-21, 0.8856360085475904
2.6716141684423985e-21, 0.873161048104244
2.7026261872113774e-21, 0.9060483521504158
2.7026261872113774e-21, 0.894707479020101
2.7339981925830207e-21, 0.9162539099359579
2.765734363271235e-21, 0.9491412139821296
2.765734363271235e-21, 0.9366662535387833
2.7978389264963147e-21, 0.969553557584955
2.7978389264963147e-21, 0.9582126844546403
2.8303161585480036e-21, 0.9797591153704971
